place_id,lang,name,description
3d07dd32-a97a-4ccc-b3c2-e69ffb41fc63,fa,رستوران عباسپور,
3d191e24-fc16-4399-92f2-01dc3d9d1a91,fa,غذاخوری بشارت,
3d28c249-7492-4e9b-b9ca-1de93b98a4a1,fa,غذاخوری حیدربابا,
3d3effab-d58b-4b66-9f65-c0b9cda711d9,fa,هتل چهار ستاره تاپ آرام,
3d47b240-047f-52cd-a957-b9d27db088bc,en,City: Abadeh,
3d47b240-047f-52cd-a957-b9d27db088bc,fa,مرکز شهر آباده,
3d4e0187-35e8-5d86-ba76-879a640b5d83,en,City: Mohajeran,
3d4e0187-35e8-5d86-ba76-879a640b5d83,fa,مرکز شهر مهاجران,
3d688913-eabb-4b79-b250-60d8ec724c5e,fa,خانه بهداشت مرند,
3d891843-eb07-5866-b0e0-9d2dd6cbe711,en,City: Gonbad-e Qabus,
3d891843-eb07-5866-b0e0-9d2dd6cbe711,fa,مرکز شهر گنبد کاووس,
3e299346-f2dc-4d4f-a320-be0c31ade604,fa,غذاخوری بهاری,
3e44024d-b0f5-4ec9-894d-6389e1d33a2c,fa,غذاخوری ایزی دیزی,
3e5e0bf1-cbc3-4148-bda4-977a9a446284,fa,غذاخوری ساندویچی,
3e75a603-25d3-42f8-9a88-6eaecd6e1e11,fa,فست فود دولپی,
3e76279e-cbfe-497c-b223-f3d347b7f688,fa,رستوران و کافی شاپ راد,
3e8b6662-d0eb-48d2-aa8d-74cc83d4b08f,fa,غذاخوری کبابی تک,
3ea10fd6-30d5-4b1b-9274-bf2c261321ed,fa,فست فود نامشخص,
3eba1521-a30f-404f-9a8f-8079eb8deddb,fa,رستوران و کبابی پاکدل,
3ed44eb0-6422-50da-a557-9354b464ff40,en,City: Kharv,
3ed44eb0-6422-50da-a557-9354b464ff40,fa,مرکز شهر شهر خرو,
3ef890d6-7aef-54df-9dd6-e9d034ea1cc0,en,City: Sardrud,
3ef890d6-7aef-54df-9dd6-e9d034ea1cc0,fa,مرکز شهر سردرود,
3f0bb242-458c-4d09-807c-ddca7f28ddc7,fa,رستوران دکتر نیک,
3f15e46e-da48-4657-a92b-d7540696dce9,fa,پیتزا اعیان,
3f4cc277-23d5-5729-9f61-8dd0007e978b,en,City: Asalouyeh,
3f4cc277-23d5-5729-9f61-8dd0007e978b,fa,مرکز شهر عسلویه,
3fee6da8-d47d-437d-ac7e-835c6b355297,fa,غذاخوری ساندویچی آراز,
40062f3b-bd4f-43fa-a99e-62f20ff036e8,fa,کافه رستوران توس,
401133ff-0331-4063-bff5-362296df93ff,fa,کلینیک درمانی شفا,
401d1683-d952-48e5-a62a-21bfbdb3549e,fa,غذاخوری شمس,
4021cdd2-d55b-4f20-b0ca-62d4b10e00aa,fa,فست فود ونوس,
40485c1c-e752-4510-84de-6738327db204,fa,غذاخوری شمشیری,
404f33e0-f68e-49ea-a7a7-6498f65afc4d,fa,پارادایس,
408826f1-4b85-4918-8fdb-b43830d720b4,fa,کلینیک درمانی دکتر جهانگیر شاکر حسینی,
40a28698-9564-57ba-b0bb-a873b911e20f,en,City: Ghasemabad,
40a28698-9564-57ba-b0bb-a873b911e20f,fa,مرکز شهر قاسم آباد,
40bafbbc-5bc1-51ab-a598-79d4ba2e83d2,en,City: Dehkuyeh,
40bafbbc-5bc1-51ab-a598-79d4ba2e83d2,fa,مرکز شهر دهکویه,
40e990ec-e504-49b1-8737-6da3755e1766,fa,غذاخوری خاتون,
410f2c31-61b7-5535-bb6c-ea509e8cc14d,en,City: Serkan,
410f2c31-61b7-5535-bb6c-ea509e8cc14d,fa,مرکز شهر سرکان,
4132295c-cd37-5ae3-8fe9-f39593e70a54,en,City: سیاه بوم,
4132295c-cd37-5ae3-8fe9-f39593e70a54,fa,مرکز شهر سیاه بوم,
41445432-794c-5909-8e38-6ce022587209,en,City: Charam,
41445432-794c-5909-8e38-6ce022587209,fa,مرکز شهر چرام,
41602719-88ad-5239-bda2-f8e559f8f849,en,City: Nowsud,
41602719-88ad-5239-bda2-f8e559f8f849,fa,مرکز شهر نوسود,
41796054-9e3b-56aa-905f-84b2c68415b0,en,City: Nasar,
41796054-9e3b-56aa-905f-84b2c68415b0,fa,مرکز شهر نسر,
418bc9c2-1ce1-443c-91e2-27fb9683293d,fa,غذاخوری ساندویچی آنا,
419001e9-ab9e-4f7a-a2d9-bc19748502d8,fa,غذاخوری رستوران و کبابی بله سفید,
419c7662-fae3-404b-ac9f-0d6cec90104a,fa,کبابی و جگرکی ایللرسون,
41a0d648-93c7-4ae7-a6a9-e6db1e6fc365,fa,ساختمان شهرداری شربیان,
41a8b4f8-a8ec-5f92-8ee5-5284311becd7,en,City: Yamchi,
41a8b4f8-a8ec-5f92-8ee5-5284311becd7,fa,مرکز شهر یامچی,
41d2e616-7ead-4005-922d-5ffebc59d7c4,fa,مهمانسرای مخابرات,
42345233-2304-4f21-a469-7aa061bc9f44,fa,استیک هاوس,
42851c50-a414-41ea-89db-2a692f933029,fa,وحید,
42964855-2cf0-59f2-843c-e2198d76a09e,en,City: Garuk,
42964855-2cf0-59f2-843c-e2198d76a09e,fa,مرکز شهر گروگ,
42dd5dd4-9a9f-5e2f-b95f-4c95be3be631,en,Province center: Sistan and Baluchistan,
42dd5dd4-9a9f-5e2f-b95f-4c95be3be631,fa,مرکز استان سیستان و بلوچستان,
430de819-c17e-40c3-bc6d-9d9c3b3ae179,fa,بیمارستان رازی,
43630ff7-be2c-4ccc-8dad-fe808f9a3e89,fa,فست فود ببر گرسنه,
43882bcc-d437-46c3-9b44-7e14a8dd12d6,fa,فست فود سحر,
43d2d28a-8ae4-5096-a114-329cb1c7c7b8,en,City: Konarak,
43d2d28a-8ae4-5096-a114-329cb1c7c7b8,fa,مرکز شهر کنارک,
43dfb18e-ced1-4c85-be6e-56c29dafc1f8,fa,فست فود راحل,
43fed0cc-8d7d-4911-9f83-c2d4b436fb55,fa,غذاخوری کبابی سنتی نگین سبز,
4435be39-e59f-4f75-960e-a42e949d5cfe,fa,فست فود حامد,
44531bac-fc7f-40a4-8ca7-64e9ad2b6952,fa,کلینیک درمانی توانبخشی,
4465e392-4f34-5c0f-8fcb-6850d1d929c1,en,City: Sangar,
4465e392-4f34-5c0f-8fcb-6850d1d929c1,fa,مرکز شهر سنگر,
447c4a5c-0e09-5aac-90b3-aec1c6548026,en,City: Pollan,
447c4a5c-0e09-5aac-90b3-aec1c6548026,fa,مرکز شهر پلان,
4485dee8-bca4-4f81-befb-512a307e8394,fa,غذاخوری تک,
45cfb12f-223f-5ecb-a0fd-ffc54e6a6885,en,City: Henguiyeh,
45cfb12f-223f-5ecb-a0fd-ffc54e6a6885,fa,مرکز شهر هنگویه,
45f55c13-bb5f-41af-817b-ae688ba46b3d,fa,کلینیک درمانی علی اکبری نادری,
4602524a-13ca-4044-8183-39dfb4786e6a,fa,فست فود بی نام,
4635bd64-6645-553b-834d-590d18e50669,en,City: Nowdeh-e-Enghelab,
4635bd64-6645-553b-834d-590d18e50669,fa,مرکز شهر نوده انقلاب,
463c41a0-acc4-5782-9c64-5d61a930835a,en,City: Mehregan,
463c41a0-acc4-5782-9c64-5d61a930835a,fa,مرکز شهر مهرگان,
465a311f-6faf-585d-adb9-626d36479e20,en,City: Sarjangal,
465a311f-6faf-585d-adb9-626d36479e20,fa,مرکز شهر سرجنگل,
466a9305-22a5-589c-97b7-e436b6fd7d85,en,City: laien no,
466a9305-22a5-589c-97b7-e436b6fd7d85,fa,مرکز شهر حسن آباد,
4673c895-36aa-41e3-9c15-d71ec3c9c5af,fa,غذاخوری کبابی زیتون,
4687f83a-30de-5051-93cc-285f41cdf4c7,en,City: Bushkan,
4687f83a-30de-5051-93cc-285f41cdf4c7,fa,مرکز شهر بوشکان,
46ca0e37-59e3-44f0-82ab-7b1223292774,fa,بدون نام,
46d4d029-ffb6-4041-a57e-6554eafc58c1,fa,درمانگاه شماره ۲,
47158059-7153-4d28-8fdf-5454095232f7,fa,کلینیک درمانی بابایی,
4716f64f-4284-4ee7-b2ea-a59fb7c5ce5b,fa,فست فود بی نام,
471abe54-d1fe-59eb-b129-9b80120d4b5a,en,City: Abdolabad,
471abe54-d1fe-59eb-b129-9b80120d4b5a,fa,مرکز شهر عبدل آباد,
473f78b9-921f-4939-b111-c1fe5950049b,fa,سفره خانه آتابابا,
4795e457-b392-5848-a2df-da28552e0e54,en,City: Tuyserkan,
4795e457-b392-5848-a2df-da28552e0e54,fa,مرکز شهر تویسرکان,
47bbe18e-82aa-5a2c-8f7e-269026f1ff4d,en,City: Mashhad Rizeh,
47bbe18e-82aa-5a2c-8f7e-269026f1ff4d,fa,مرکز شهر مشهد ریزه,
47ebc1b2-0aff-4dd6-ad74-77a0180f0bf6,fa,رستوران حیدر بابا اسفهلان,
4816d9af-0cca-4131-b3db-2d2573838da5,fa,غذاخوری سید کریم,
48219cce-664c-481a-8c5c-6aaebeb8c638,fa,تالار پذیرایی چاتلانقوش تبریز,
48276915-1ee7-5842-b1a3-33b29ad8ccaa,en,City: Meshkan,
48276915-1ee7-5842-b1a3-33b29ad8ccaa,fa,مرکز شهر مشکان,
484f7361-6669-5128-829f-5a290e2cbcf7,en,City: Shahediyeh,
484f7361-6669-5128-829f-5a290e2cbcf7,fa,مرکز شهر شاهدیه,
487bae31-b5ed-53ed-92a2-d3878c494687,en,City: Mirjaveh,
487bae31-b5ed-53ed-92a2-d3878c494687,fa,مرکز شهر میرجاوه,
4882c09c-b88b-564b-af78-fbef9c3bdd58,en,City: Kuhi Kheyl,
4882c09c-b88b-564b-af78-fbef9c3bdd58,fa,مرکز شهر کوهی خیل,
48be0cd0-a174-4dcd-a9b2-c271faa2baae,fa,رستوران گازماخ,
49156af3-0638-44e4-a2b9-24adb17c5126,fa,دلستان,
4926728a-75ea-48ae-b731-f5c0c07b7374,fa,غذاخوری ارشام,
49435abb-fb38-4e3b-910b-740a0eadd21e,fa,غذاخوری مهربان,
4999a18e-ec09-46ff-9ccf-574c9d46c43c,fa,غذاخوری رحیم زاده,
499a9f79-d5dd-4ba8-8677-e4a4d5b63a26,fa,معاونت امداد و نجات جمعیت هلال احمر آذربایجان شرقی,
49d69245-e651-49d0-9389-ee7f9d89ff67,fa,غذاخوری ساندویچی و آبمیوه,
49e4956e-2b05-4cad-bdf3-b1ae33ab4d72,fa,کافه رستوران ضیافت,
49eebf5f-6c25-480d-a874-1ccb21c909f7,fa,فست فود بیوک,
4a3fc002-301c-4b68-b5ea-0be755b38bff,fa,کله پزی سیرابی و جگر فروشی رحیم,
4a440c06-469d-41a8-9eab-6bc356cf5fb7,fa,غذا خوری (سلف) دانشگاه,
4a7761b7-a7f5-46be-aedc-efd042aeffc4,fa,صدف,
4aba9592-6b30-524c-aaa5-1c08eb1f89dd,en,Province center: North Khorasan,
4aba9592-6b30-524c-aaa5-1c08eb1f89dd,fa,مرکز استان خراسان شمالی,
4ace038c-7eb2-4929-97d7-fe60ace87693,fa,فست فود خانه پیتزا,
4ade7463-2a03-4969-8f65-ee2cf9dd4688,fa,درمانگاه آذرشهر,
4b41e9d7-a8cf-48f0-82d4-678ccd5b4e85,fa,فست فود پایلوت,
4b41f9df-6927-45d3-bcb9-328751fc0dd9,fa,غذاخوری کباپ سرای میلاد,
4b686881-222d-5f17-b211-eb92992faa9d,en,City: Ahmadabad-e Sowlat,
4b686881-222d-5f17-b211-eb92992faa9d,fa,مرکز شهر احمدآباد صولت,
4b9d4bd2-ff65-44f3-aeb4-735ac4f3ac82,fa,غذاخوری چلوکبابی ستاره,
4bc9674e-46b5-5d14-bfed-f24ed253faed,en,City: Mardehek,
4bc9674e-46b5-5d14-bfed-f24ed253faed,fa,مرکز شهر مردهک,
4bd1e3c0-ffca-546e-8a12-0b0512a9fc50,en,City: Firouzabad,
4bd1e3c0-ffca-546e-8a12-0b0512a9fc50,fa,مرکز شهر فیروزآباد,
4c0d448a-5977-4387-8ab1-965b11b4a4c0,fa,رستوران مهرسان,
4c129bfd-07c4-45fa-85de-7addd6a3b125,fa,مرکز بهداشت روشت بزرگ,
4c5ebd5b-f186-40e0-95ce-4968672ff831,fa,غذاخوری پنج ستاره,
4c61136b-47b2-44a5-a9a6-d59f969cfe5a,fa,بدون نام,
4c677c4a-0790-4ea8-b482-b59d187ffcce,fa,رستوران و باغچه سنتی شاندیز,
4c6f0bbf-05fc-451a-a8c5-c932924cc4c2,fa,غذاخوری شهریار,
4c9c48c3-a729-4c72-b3b0-8dd36a5ee8cb,fa,فست فود مهرافروز,
4cacae83-ce02-48bb-8fd5-8b8f573ca663,fa,فست فود دومینوس,
4ce8d928-4ebe-41d8-8382-7437b2a5b2fe,fa,غذاخوری قایم,
4d047121-5f4c-5fd2-83db-783b797eb020,en,City: Sardasht,
4d047121-5f4c-5fd2-83db-783b797eb020,fa,مرکز شهر سردشت,
4d1ec5ae-41de-55ec-b3d5-f68a75198169,en,City: Keshmesh Tappeh,
4d1ec5ae-41de-55ec-b3d5-f68a75198169,fa,مرکز شهر کشمش تپه,
4d38f063-6a83-4363-bcfc-5a17fcd6c386,fa,غذاخوری نگین,
4d8661e9-54a0-4350-a1df-cfb777cb8f22,fa,غذاخوری پیتزا ساندویچی پرپونک,
4daac95e-be05-56a7-9605-daafa6eeab7d,en,City: Dishmuk,
4daac95e-be05-56a7-9605-daafa6eeab7d,fa,مرکز شهر دیشموک,
4dd252b5-e99d-5dcd-b217-d63ba786c836,en,City: حکم آباد,
4dd252b5-e99d-5dcd-b217-d63ba786c836,fa,مرکز شهر حکم آباد,
4df6d7cf-1208-5e22-829e-8955f2d49dda,en,City: Simorgh Town,
4df6d7cf-1208-5e22-829e-8955f2d49dda,fa,مرکز شهر شهرک سیمرغ,
4df7f209-3883-47cf-8897-33b912322a73,fa,غذاخوری حسینی,
4e36edc7-c76d-546a-b44b-bc9d6d3ad9b2,en,City: Gowdin,
4e36edc7-c76d-546a-b44b-bc9d6d3ad9b2,fa,مرکز شهر گودین,
4e548dc6-c200-50ca-9000-f5f759b012e0,en,City: Namin,
4e548dc6-c200-50ca-9000-f5f759b012e0,fa,مرکز شهر نمین,
4e80206e-fd54-4467-83e1-db3924a84789,fa,غذاخوری جاویدی,
4e89ba7f-4f75-5f5a-a7b8-1c56ea2d6675,en,City: Rahmatabad,
4e89ba7f-4f75-5f5a-a7b8-1c56ea2d6675,fa,مرکز شهر رحمت آباد,
4eee9ae0-7e39-4e57-80ba-31eb79009149,fa,فست فود نامشخص,
4efd8a02-3c0c-58ac-9b43-46c794396710,en,City: Sirdan,
4efd8a02-3c0c-58ac-9b43-46c794396710,fa,مرکز شهر سیردان,
4f35c028-dabe-4c47-8188-34bc26183e65,fa,رستوران مانچ,
4f3896c9-6407-494f-af44-c848860937b5,fa,کبابی و جگرکی نامشخص,
4f62c653-4b81-4e3e-b26f-b727302057a1,fa,فست فود استار,
4fae9c68-6ec4-5968-80e6-fc6d742d8729,en,City: Harsin,
4fae9c68-6ec4-5968-80e6-fc6d742d8729,fa,مرکز شهر هرسین,
4fcb309c-6e34-40a5-987c-8ecb8efe23ab,fa,فست فود نمونه,
4fe00ac8-2682-4516-8722-46870f4b819d,fa,رستوران پارالل,
4ffddf66-d3fc-4a40-ab10-cc1393e2d8c7,fa,غذاخوری تخت جمشید,
5003e470-ad0d-5b7c-abe8-8c79d52e457f,en,Province center: Kurdistan,
5003e470-ad0d-5b7c-abe8-8c79d52e457f,fa,مرکز استان کردستان,
5006a03d-415a-4242-9ff0-bb50abc8a2c4,fa,فست فود سالار,
501d14d4-d8fd-555a-a5ef-772409ca7a51,en,City: Dowzeyn,
501d14d4-d8fd-555a-a5ef-772409ca7a51,fa,مرکز شهر دوزین,
501e37bc-2709-40ef-a83a-173523fa4320,fa,رستوران اولدوز,
502f71ec-9899-5445-9145-66ac666388d5,en,City: Shahpurabad,
502f71ec-9899-5445-9145-66ac666388d5,fa,مرکز شهر شاهپورآباد,
50455626-7069-5f9c-b3f7-eb7727a80c82,en,City: Siah Mansour,
50455626-7069-5f9c-b3f7-eb7727a80c82,fa,مرکز شهر سياه منصور,
506c63ac-488c-5cb4-b9b4-58134473a2bc,en,City: Hanza,
506c63ac-488c-5cb4-b9b4-58134473a2bc,fa,مرکز شهر هنزا,
506f3851-5778-49d6-9c61-dabc2841896e,fa,تالار هما,
507f5807-4d50-400b-abb8-37d1f37f3b4b,fa,فست فود اوبا,
50b375d8-0dd7-506f-9ca2-990af3df179e,en,City: Koohpayeh,
50b375d8-0dd7-506f-9ca2-990af3df179e,fa,مرکز شهر کوهپایه,
50b738e4-fe05-533e-896a-ef771ddbf8ef,en,City: Guriyeh,
50b738e4-fe05-533e-896a-ef771ddbf8ef,fa,مرکز شهر گوریه,
50d97c4b-99d2-4490-9c29-1d3acd3a302e,fa,غذاخوری بهشت,
50fdf8d2-b4a2-482f-8c5c-8e88d0e2304a,fa,غذاخوری نامشخص,
5134e094-fa7f-4e94-89e9-0d6b42bfc2de,fa,کبابی و جگرکی وسیرابی حسینی فرد,
51396cee-6173-4bbe-abe1-d0bc0761d602,fa,غذاخوری میلاد,
515c57af-88cc-482e-b2b2-712a333f23b6,fa,رستوران وحید زعفرانیه,
516c2420-8428-53cc-9751-47dd3ae48b42,en,City: Sorkhankalateh,
516c2420-8428-53cc-9751-47dd3ae48b42,fa,مرکز شهر سرخنکلاته,
51a8d376-db11-4724-acca-b873439879bd,fa,غذاخوری آذربایجان,
51cf3753-30f1-515d-b84f-7ecb8b7548e4,en,City: Kohanabad,
51cf3753-30f1-515d-b84f-7ecb8b7548e4,fa,مرکز شهر کهن آباد,
51d47f1a-12c2-5298-a7cb-a154d2a7e051,en,City: Sin,
51d47f1a-12c2-5298-a7cb-a154d2a7e051,fa,مرکز شهر سین,
51ed606b-5eb4-4213-9a9f-f344f887c462,fa,کله پزی نامشخص,
5218dd53-4b59-578b-8fdf-7358e20fa1f3,en,City: Kupon,
5218dd53-4b59-578b-8fdf-7358e20fa1f3,fa,مرکز شهر کوپن,
5222a219-1a28-416a-a3eb-13f609f6e1fa,fa,کلینیک درمانی مرزداران,
523ca700-6532-44c2-8eb8-72d856d3afe8,fa,پیتزا آناهیتا,
52653e43-dec1-4ec3-a375-be7aa4525efa,fa,مجتمع پزشکی ودندانپزشکی,
528d6a5f-2654-486b-95f3-0d442c20ea38,fa,مرکز بهداشت عسگرآباد,
5295c0ed-ab6f-4163-828b-ad192d8c50b0,fa,درمانگاه شهید قاضی طباطبایی,
52bf0dcf-7b2a-417d-962d-97a77840f251,fa,غذاخوری کبابی رستوران جنت,
52d004e4-e299-4a66-b10e-e78a2eb0b00f,fa,غذاخوری من و تو,
52e8a8e8-2a4c-5f3e-9da6-a1ce22ddadf7,en,City: Gorgab,
52e8a8e8-2a4c-5f3e-9da6-a1ce22ddadf7,fa,مرکز شهر گرگاب,
52f85606-c8f5-52f3-93a6-7f8532eed51d,en,City: Gahvareh,
52f85606-c8f5-52f3-93a6-7f8532eed51d,fa,مرکز شهر گهواره,
5308b763-cf77-579d-a979-683071d19a3a,en,City: Sheykh Salleh,
5308b763-cf77-579d-a979-683071d19a3a,fa,مرکز شهر شیخ صالح,
530fe656-ed73-59d4-87e4-86944a7d8f6f,en,Province center: Khuzestan,
530fe656-ed73-59d4-87e4-86944a7d8f6f,fa,مرکز استان خوزستان,
5311593c-739b-5f39-95ce-4b6d904f54ac,en,City: Zahedshahr,
5311593c-739b-5f39-95ce-4b6d904f54ac,fa,مرکز شهر زاهدشهر,
5316ed48-43e1-54c9-b5d5-b913229f9529,en,City: Mahidasht,
5316ed48-43e1-54c9-b5d5-b913229f9529,fa,مرکز شهر ماهیدشت,
5336df13-1e01-5a7e-8902-84de29046588,en,City: Zayandeh Rud,
5336df13-1e01-5a7e-8902-84de29046588,fa,مرکز شهر زاینده رود,
5353cbf1-af10-5c96-b9e3-f22fc7f063ad,en,City: Jajrom,
5353cbf1-af10-5c96-b9e3-f22fc7f063ad,fa,مرکز شهر جاجرم,
53b835d3-199f-5fc4-b480-239354678842,en,City: Vayqan,
53b835d3-199f-5fc4-b480-239354678842,fa,مرکز شهر وایقان,
53f18e70-3ec3-4c91-9525-8eea7aafb11f,fa,کبابی و جگرکی سجاد آذر بناب,
540a2837-4fe1-4ca1-b6a7-3a9bc116fd96,fa,کله پزی بره,
540bbd1a-a290-535f-9409-07ea7dabdfd7,en,City: Sarab,
540bbd1a-a290-535f-9409-07ea7dabdfd7,fa,مرکز شهر سراب,
5445821b-3859-4307-9c3c-965208491305,fa,فست فود تک,
545355c4-8728-5208-a7da-42388f8378c3,en,City: Sharabiyan,
545355c4-8728-5208-a7da-42388f8378c3,fa,مرکز شهر شربیان,
54a33611-ccd4-428f-aabc-edcfb9c11ace,fa,کلینیک درمانی آفتاب تبریز,
54c24fa9-ffc2-48ae-acc6-bbfc06e6efcb,fa,غذاخوری چلوکبابی صدرا,
54c2efb1-f951-4ad7-a20c-a4493d54d26e,fa,کبابی و جگرکی,
54cd03c4-f9de-455b-b65b-0a5d3c66f3c4,fa,خانه بهداشت,
550ca1ba-5809-58f9-8ace-d41f5ea3d373,en,City: Torkalaki,
550ca1ba-5809-58f9-8ace-d41f5ea3d373,fa,مرکز شهر ترکالکی,
551b2c68-6e31-44d2-86f0-fd3135e6bd12,fa,غذاخوری ساندویچی گلها,
5544bcf1-9f85-4308-b9b9-4f824d5f0ba6,fa,درمانگاه شبانه روزی میلاد,
555720e7-d387-4a6b-8ddd-18c1a5aadcdf,fa,کلینیک درمانی دندان پزشگی ادینه,
5571090e-35fb-4c11-8335-66827b616611,fa,غذاخوری پاتریس,
55905d21-32c9-42e5-8cc0-05cc4366a893,fa,غذاخوری آشپزباشی,
55cd2402-21f9-4df6-91cd-d92cea3df231,fa,غذاخوری آسانا,
5623c621-a159-5efe-bf9f-9d79fe4da81e,en,City: Khush Rudpey,
5623c621-a159-5efe-bf9f-9d79fe4da81e,fa,مرکز شهر خوشرودپی,
56419caf-d9db-5bff-933b-3fac21394bde,en,City: Chahar Dangeh,
56419caf-d9db-5bff-933b-3fac21394bde,fa,مرکز شهر چهاردانگه,
5644470c-f99f-4058-a765-b88b1c24dd14,fa,غذاخوری سهند,
5660f434-8441-5734-9dc6-947e8cbaae2d,en,City: Ahlashi,
5660f434-8441-5734-9dc6-947e8cbaae2d,fa,مرکز شهر اهلشی,
56b160ee-2696-4915-aab2-6d8b8f0790dc,fa,رستوران و کافی شاپ وحید,
56bba9f1-6e01-4671-832e-128a1e1d712e,fa,غذاخوری نیلی,
56d17e94-3fa1-40a6-8f09-36055b3d4171,fa,فست فود هزارویک شب,
572d539d-9a52-4922-9e40-074a100e8669,fa,فست فود رضا,
573cd3cf-f8a9-42a2-b3f2-28d3e876cfbc,fa,فست فود مطبخ یمک,
576902f7-5d99-57ee-b624-ec2590c74c9b,en,City: Sahneh,
576902f7-5d99-57ee-b624-ec2590c74c9b,fa,مرکز شهر صحنه,
57a8b787-ee03-4f98-89ec-e54b2de5a105,fa,رستوران عالیجناب,
57aceb6a-b309-41ea-9f15-08150122d5e4,fa,غذاخوری کبابی ستاره شهر,
57aeac8b-1c6a-4a88-8266-5e6d9e373eed,fa,فست فود غزال,
57b506ce-62ba-4251-9e5c-69dadb8b87a2,fa,غذاخوری رهگذر نگین ایران,
57c5f259-0dde-4924-a175-a877adca87fe,fa,خانه بهداشت,
57cd791e-2275-44c0-ab11-664fb6af9618,fa,غذاخوری اصیل,
57f0c769-f580-5efa-9463-4c153f2daef8,en,City: Oshnaviyeh,
57f0c769-f580-5efa-9463-4c153f2daef8,fa,مرکز شهر اشنویه,
580880e4-61a0-4336-9fbc-f7714ac50c79,fa,غذاخوری بناب کبابی,
58614f77-8c5c-486a-80c4-22bc228b4777,fa,کبابی و جگرکی زعفرانی,
5872317e-79e4-5323-b2f1-2571f7dc1e4c,en,City: Bumehen,
5872317e-79e4-5323-b2f1-2571f7dc1e4c,fa,مرکز شهر بومهن,
5884bc0b-e8b8-4765-9e46-513402424087,fa,هتل یاشار,
588991a7-5dde-4d9c-bd67-eac089d8e93d,fa,هتل آپارتمان پاک,
58a23fdb-26ff-47e1-8c00-1f9e648db87f,fa,فست فود کسری,
58bf89f5-18e6-4f32-be65-acdba61872b9,fa,اورژانس 115,
58fc0dba-fcda-5bfd-a0da-0060a1f88b05,en,City: Dehsorkh,
58fc0dba-fcda-5bfd-a0da-0060a1f88b05,fa,مرکز شهر دهسرخ,
59321a98-56ec-45d6-b9fe-8f3be1ad15fa,fa,کبابی و جگرکی آزادی,
59694251-51bf-4348-be0d-58403f840375,fa,درمانگاه شبانه روزی مهر و ماه,
5983f142-77eb-4e0a-9ac2-0efe4cef660c,fa,بدون نام,
598e1e34-b70d-5106-a627-7d23aac15cc4,en,City: Sarmast,
598e1e34-b70d-5106-a627-7d23aac15cc4,fa,مرکز شهر سرمست,
5999de34-405b-4ca0-940a-d79d0caae406,fa,هتل هادی,
59e751fd-515c-42fe-b7f3-218065f5da76,fa,غذاخوری ولی عصر,
5a51e420-a014-5a97-8aae-39b308fd56ec,en,City: Rudboneh,
5a51e420-a014-5a97-8aae-39b308fd56ec,fa,مرکز شهر رودبنه,
5a99f32a-93ca-4243-906b-4b2e27de025a,fa,کبابی و جگرکی آبکوشد اطمینان,
5abd1275-b479-4f80-b20d-a0cf68053f68,fa,فست فود برگ ریزان,
5ae37ca8-b295-44fc-8c98-d1c8b3929e01,fa,غذاخوری ساندویچی و پیتزا شهر من,
5af90338-56d6-4123-8298-2f3dccc70ab0,fa,غذاخوری دریا,
5b0ea979-10de-458a-bf72-5827a9c39ed2,fa,غذاخوری گل گندم,
5b331fca-1a06-439c-93b3-059bfde832bf,fa,بدون نام,
5b51ffcf-a050-47fc-b11e-9f2252b00214,fa,کلینیک درمانی سامان,
5b7f1019-ca49-5ae0-a230-a51c08f6e706,en,City: Heris,
5b7f1019-ca49-5ae0-a230-a51c08f6e706,fa,مرکز شهر هریس,
5bac8e4a-7301-4bac-879f-d0d134175cd6,fa,فست فود قسم,
5bc3bff2-392c-4a64-832e-0e1ef1633bc4,fa,بیمارستان ٢٩ بهمن,
5c02f8a0-803f-4c24-9ef2-b16de9c86b5d,fa,فست فود پیتزا,
5c496d01-7a85-4efc-9e76-4641f2e361c3,fa,غذاخوری غزای خانگی ته چین,
5c5d8162-589d-5424-89e7-7afd4f3f87da,en,City: Qatruyeh,
5c5d8162-589d-5424-89e7-7afd4f3f87da,fa,مرکز شهر قطرویه,
5c7f616f-8d76-5803-b132-cd637b488aa7,en,City: Anbarolum,
5c7f616f-8d76-5803-b132-cd637b488aa7,fa,مرکز شهر انبارآلوم,
5c845570-6929-418f-a934-f0c78766adc2,fa,غذاخوری ساندویچ فلافل,
5c92526e-1271-5798-a611-6b95b93b3448,en,City: SafiAbad,
5c92526e-1271-5798-a611-6b95b93b3448,fa,مرکز شهر صفی آباد,
5cb03b13-d418-5de4-8d15-081215c698d2,en,City: Margown,
5cb03b13-d418-5de4-8d15-081215c698d2,fa,مرکز شهر مارگون,
5cb9e06e-54c7-4d1a-904e-2d3c6a8c58d9,fa,رستوران و غذاخوری شقایق,
5cc49b07-d5ab-44f6-ac25-6e543172600a,fa,فست فود ساندویچ,
5d18da1a-1975-47e4-bcd6-3a912536aa46,fa,رستوران غزال,
5d30279a-b924-4828-acf2-693e97a393b4,fa,کلینیک درمانی منعم پور,
5d585d47-5c3c-4af0-b884-178fa85b672d,fa,کله پزی سهراب,
5d5b217a-2747-4aad-a360-8da281181db8,fa,درمانگاه شبانه روزی دی,
5d6805aa-e61b-467e-9942-cf870912204f,fa,غذاخوری ماه مامان,
5db86d11-99e3-46c1-b4ea-14756891094a,fa,کبابی و جگرکی برومند,
